"","Subject","PrimeType","Target.Freq","Condition","Native","Item","Score","RT","New.Prime.File","Target.Text","New.Target.File","PrimeFreq","Test","PrimeFreq_num","TargetFreq_num","Notes","BadItem","ILR","Gender","Age","logRT","L2","ILRgr2","ILR3","logFreq","Exclude"
"515","_RUSA07_","irregular","high frequency","unmatched prime",0,"302010",1,948.81,"t300i010","??????","t302i010","high","morpho",120.71,44.38,"",0,"ILR 2","Male",21,6.85520856781692,"L2",0,0,3.79278891750445,0
"516","_RUSA07_","irregular","high frequency","unmatched prime",0,"302004",1,1325.3,"t300i004","????","t302i004","high","morpho",14.81,186.2,"",0,"ILR 2","Male",21,7.18939412788663,"L2",0,0,5.22682136484297,0
"517","_RUSA07_","irregular","high frequency","unmatched prime",0,"302012",1,1065.81,"t300i012","??????","t302i012","high","morpho",45.6,26.14,"",0,"ILR 2","Male",21,6.97149035244205,"L2",0,0,3.26346670819608,0
"518","_RUSA07_","irregular","high frequency","unmatched prime",0,"302018",1,1828.89,"t300i018","??????","t302i018","high","morpho",22.53,17.87,"",0,"ILR 2","Male",21,7.51146450442807,"L2",0,0,2.88312332917134,0
"519","_RUSA07_","irregular","low frequency","matched prime",0,"312001",1,1202.64,"t311i001","??????","t312i001","low","morpho",10.77,10.77,"",0,"ILR 2","Male",21,7.09227441931958,"L2",0,0,2.37676449116830,0
"520","_RUSA07_","irregular","low frequency","matched prime",0,"312003",1,1457.81,"t311i003","?????","t312i003","low","morpho",9.18,9.18,"",0,"ILR 2","Male",21,7.28469058857612,"L2",0,0,2.2170272046324,0
"521","_RUSA07_","irregular","low frequency","matched prime",0,"312009",1,1570.65,"t311i009","????","t312i009","low","morpho",5.82,5.82,"",0,"ILR 2","Male",21,7.35924482540158,"L2",0,0,1.76130026174335,0
"522","_RUSA07_","irregular","low frequency","matched prime",0,"312007",1,1233.38,"t311i007","??????","t312i007","low","morpho",6.61,6.61,"",0,"ILR 2","Male",21,7.11751364708621,"L2",0,0,1.88858365386359,0
"523","_RUSA07_","irregular","low frequency","matched prime",0,"312011",1,1079.92,"t311i011","?????","t312i011","low","morpho",4.96,4.96,"",0,"ILR 2","Male",21,6.98464224330057,"L2",0,0,1.60140574073684,0
"524","_RUSA07_","irregular","low frequency","matched prime",0,"312013",1,1476.67,"t311i013","?????","t312i013","low","morpho",4.71,4.71,"",0,"ILR 2","Male",21,7.29754483170487,"L2",0,0,1.54968790802833,0
"525","_RUSA07_","irregular","low frequency","matched prime",0,"312015",1,2119.8,"t311i015","????","t312i015","low","morpho",4.16,4.16,"",0,"ILR 2","Male",21,7.65907702359315,"L2",0,0,1.42551507427317,0
"526","_RUSA07_","irregular","low frequency","matched prime",0,"312005",1,1070.59,"t311i005","??????","t312i005","low","morpho",7.28,7.28,"",0,"ILR 2","Male",21,6.97596517735896,"L2",0,0,1.98513086220859,0
"527","_RUSA07_","irregular","low frequency","unmatched prime",0,"312016",1,892.72,"t310i016","?????","t312i016","low","morpho",4.16,4.04,"",0,"ILR 2","Male",21,6.79427298187745,"L2",0,0,1.39624469197306,0
"528","_RUSA07_","irregular","low frequency","unmatched prime",0,"312020",1,1175.17,"t310i020","??????","t312i020","low","morpho",1.41,1.04,"",0,"ILR 2","Male",21,7.06916809696406,"L2",0,0,0.0392207131532813,0
"529","_RUSA07_","irregular","low frequency","unmatched prime",0,"312012",1,1209.07,"t310i012","??????","t312i012","low","morpho",6.24,4.9,"",0,"ILR 2","Male",21,7.09760674802886,"L2",0,0,1.58923520511658,0
"530","_RUSA07_","irregular","low frequency","unmatched prime",0,"312010",1,1398.98,"t310i010","???????","t312i010","low","morpho",10.53,5.57,"",0,"ILR 2","Male",21,7.24349867863763,"L2",0,0,1.71739505393919,0
"531","_RUSA07_","irregular","low frequency","unmatched prime",0,"312008",1,1074.62,"t310i008","?????","t312i008","low","morpho",12.43,6.37,"",0,"ILR 2","Male",21,6.97972238969793,"L2",0,0,1.85159946958407,0
"532","_RUSA07_","irregular","low frequency","unmatched prime",0,"312006",1,896.5,"t310i006","???????","t312i006","low","morpho",13.1,7.04,"",0,"ILR 2","Male",21,6.79849829304519,"L2",0,0,1.95160817016995,0
"533","_RUSA07_","irregular","low frequency","unmatched prime",0,"312014",1,805.09,"t310i014","????","t312i014","low","morpho",5.69,4.28,"",0,"ILR 2","Male",21,6.6909540724115,"L2",0,0,1.45395300959371,0
"534","_RUSA07_","regular","high frequency","matched prime",0,"102001",1,1628.09,"t101i001","???????? ","t102i001","high","morpho",136,136,"",0,"ILR 2","Male",21,7.39516282758974,"L2",0,0,4.91265488573605,0
"535","_RUSA07_","regular","high frequency","matched prime",0,"102015",1,1409.42,"t101i015","??????","t102i015","high","morpho",58,58,"",0,"ILR 2","Male",21,7.25093355122789,"L2",0,0,4.06044301054642,0
"536","_RUSA07_","regular","high frequency","matched prime",0,"102003",1,1190.39,"t101i003","????????","t102i003","high","morpho",111,111,"",0,"ILR 2","Male",21,7.08203626350591,"L2",0,0,4.70953020131233,0
"537","_RUSA07_","regular","high frequency","matched prime",0,"102017",1,1058.54,"t101i017","???????","t102i017","high","morpho",34,34,"",0,"ILR 2","Male",21,6.96464587918544,"L2",0,0,3.52636052461616,0
"538","_RUSA07_","regular","high frequency","matched prime",0,"102005",1,1101.19,"t101i005","???????","t102i005","high","morpho",83,83,"",0,"ILR 2","Male",21,7.00414669222468,"L2",0,0,4.4188406077966,0
"539","_RUSA07_","regular","high frequency","matched prime",0,"102019",1,633.07,"t101i019","??????","t102i019","high","morpho",28,28,"",0,"ILR 2","Male",21,6.45058100054833,"L2",0,0,3.33220451017520,0
"540","_RUSA07_","regular","high frequency","matched prime",0,"102007",1,1194.07,"t101i007","???????","t102i007","high","morpho",17,17,"",0,"ILR 2","Male",21,7.08512291869974,"L2",0,0,2.83321334405622,0
"541","_RUSA07_","regular","high frequency","matched prime",0,"102009",1,922.16,"t101i009","???????","t102i009","high","morpho",21,21,"",0,"ILR 2","Male",21,6.82671874429276,"L2",0,0,3.04452243772342,0
"542","_RUSA07_","regular","high frequency","matched prime",0,"102011",1,885.82,"t101i011","???????","t102i011","high","morpho",22,22,"",0,"ILR 2","Male",21,6.78651376969436,"L2",0,0,3.09104245335832,0
"543","_RUSA07_","regular","high frequency","matched prime",0,"102013",1,964.49,"t101i013","???????","t102i013","high","morpho",44,44,"",0,"ILR 2","Male",21,6.87159946422568,"L2",0,0,3.78418963391826,0
"544","_RUSA07_","regular","high frequency","unmatched prime",0,"102008",1,1278.28,"t100i008","??????","t102i008","high","morpho",18,18,"",0,"ILR 2","Male",21,7.15327070327203,"L2",0,0,2.89037175789616,0
"545","_RUSA07_","regular","high frequency","unmatched prime",0,"102006",1,1273.36,"t100i006","??????","t102i006","high","morpho",70,79,"",0,"ILR 2","Male",21,7.1494143551216,"L2",0,0,4.36944785246702,0
"546","_RUSA07_","regular","high frequency","unmatched prime",0,"102012",1,1141.99,"t100i012","??????","t102i012","high","morpho",66,64,"",0,"ILR 2","Male",21,7.04052763361019,"L2",0,0,4.15888308335967,0
"547","_RUSA07_","regular","high frequency","unmatched prime",0,"102010",1,1078.26,"t100i010","????????","t102i010","high","morpho",112.75,127,"",0,"ILR 2","Male",21,6.98310390977199,"L2",0,0,4.84418708645859,0
"548","_RUSA07_","regular","high frequency","unmatched prime",0,"102002",1,958.26,"t100i002","?????? ","t102i002","high","morpho",115,115,"",0,"ILR 2","Male",21,6.86511913989627,"L2",0,0,4.74493212836325,0
"549","_RUSA07_","regular","high frequency","unmatched prime",0,"102016",1,1134.99,"t100i016","???????","t102i016","high","morpho",35,36,"",0,"ILR 2","Male",21,7.034379119304,"L2",0,0,3.58351893845611,0
"550","_RUSA07_","regular","high frequency","unmatched prime",0,"102004",1,890.82,"t100i004","??????","t102i004","high","morpho",83,91,"",0,"ILR 2","Male",21,6.79214238685996,"L2",0,0,4.51085950651685,0
"551","_RUSA07_","regular","high frequency","unmatched prime",0,"102018",1,1173.39,"t100i018","??????","t102i018","high","morpho",30,29,"",0,"ILR 2","Male",21,7.06765227421239,"L2",0,0,3.36729582998647,0
"552","_RUSA07_","regular","high frequency","unmatched prime",0,"102014",1,1408.27,"t100i014","??????","t102i014","high","morpho",39,40,"",0,"ILR 2","Male",21,7.25011727969776,"L2",0,0,3.68887945411394,0
"553","_RUSA07_","regular","high frequency","unmatched prime",0,"102020",1,1295.24,"t100i020","??????","t102i020","high","morpho",23.5,22,"",0,"ILR 2","Male",21,7.16645128514782,"L2",0,0,3.09104245335832,0
"554","_RUSA07_","regular","low frequency","matched prime",0,"112015",1,1438.3,"t111i015","????????","t112i015","low","morpho",3.06,3.06,"",0,"ILR 2","Male",21,7.27121713960984,"L2",0,0,1.11841491596429,0
"555","_RUSA07_","regular","low frequency","matched prime",0,"112019",1,795.05,"t111i019","??????","t112i019","low","morpho",5.75,5.75,"",0,"ILR 2","Male",21,6.6784050057584,"L2",0,0,1.74919985480926,0
"556","_RUSA07_","regular","low frequency","matched prime",0,"112009",1,1173.49,"t111i009","??????","t112i009","low","morpho",7,7,"",0,"ILR 2","Male",21,7.06773749373794,"L2",0,0,1.94591014905531,0
"557","_RUSA07_","regular","low frequency","matched prime",0,"112001",1,918.24,"t111i001","??????","t112i001","low","morpho",11,11,"",0,"ILR 2","Male",21,6.82245879436005,"L2",0,0,2.39789527279837,0
"558","_RUSA07_","regular","low frequency","matched prime",0,"112003",1,933.5,"t111i003","???????","t112i003","low","morpho",9,9,"",0,"ILR 2","Male",21,6.83894096298178,"L2",0,0,2.19722457733622,0
"559","_RUSA07_","regular","low frequency","matched prime",0,"112005",1,1433.34,"t111i005","???????","t112i005","low","morpho",2.45,2.45,"",0,"ILR 2","Male",21,7.26776266416552,"L2",0,0,0.896088024556636,0
"560","_RUSA07_","regular","low frequency","matched prime",0,"112007",1,1663.09,"t111i007","??????","t112i007","low","morpho",8,8,"",0,"ILR 2","Male",21,7.41643259679048,"L2",0,0,2.07944154167984,0
"561","_RUSA07_","regular","low frequency","matched prime",0,"112013",1,1610.56,"t111i013","???????","t112i013","low","morpho",1,1,"",0,"ILR 2","Male",21,7.384337223588,"L2",0,0,0,0
"562","_RUSA07_","regular","low frequency","matched prime",0,"112011",1,1425.45,"t111i011","??????","t112i011","low","morpho",5,5,"",0,"ILR 2","Male",21,7.26224283232543,"L2",0,0,1.6094379124341,0
"568","_RUSA07_","semi-regular","high frequency","matched prime",0,"202017",1,1098.51,"t201i017","??????","t202i017","high","morpho",20,20,"",0,"ILR 2","Male",21,7.00170999510594,"L2",0,0,2.99573227355399,0
"569","_RUSA07_","semi-regular","high frequency","matched prime",0,"202003",1,1172.21,"t201i003","?????? ","t202i003","high","morpho",112,112,"",0,"ILR 2","Male",21,7.06664613497335,"L2",0,0,4.71849887129509,0
"570","_RUSA07_","semi-regular","high frequency","matched prime",0,"202019",1,921.28,"t201i019","???????","t202i019","high","morpho",18,18,"",0,"ILR 2","Male",21,6.82576400742381,"L2",0,0,2.89037175789616,0
"571","_RUSA07_","semi-regular","high frequency","matched prime",0,"202001",1,1090.49,"t201i001","?????? ","t202i001","high","morpho",118,118,"",0,"ILR 2","Male",21,6.99438241549418,"L2",0,0,4.77068462446567,0
"572","_RUSA07_","semi-regular","high frequency","matched prime",0,"202009",1,1012.98,"t201i009","??????","t202i009","high","morpho",55,55,"",0,"ILR 2","Male",21,6.92065176071716,"L2",0,0,4.00733318523247,0
"573","_RUSA07_","semi-regular","high frequency","matched prime",0,"202007",1,967.03,"t201i007","??????","t202i007","high","morpho",63,63,"",0,"ILR 2","Male",21,6.87422951875697,"L2",0,0,4.14313472639153,0
"574","_RUSA07_","semi-regular","high frequency","matched prime",0,"202011",1,798.42,"t201i011","???????","t202i011","high","morpho",32,32,"",0,"ILR 2","Male",21,6.6826347747837,"L2",0,0,3.46573590279973,0
"575","_RUSA07_","semi-regular","high frequency","unmatched prime",0,"202002",1,1473.25,"t200i002","??????? ","t202i002","high","morpho",133.19,114,"",0,"ILR 2","Male",21,7.29522612371802,"L2",0,0,4.7361984483945,0
"576","_RUSA07_","semi-regular","high frequency","unmatched prime",0,"202004",1,1243.43,"t200i004","???????","t202i004","high","morpho",89.74,98.67,"",0,"ILR 2","Male",21,7.12562896893681,"L2",0,0,4.59178094886908,0
"577","_RUSA07_","semi-regular","high frequency","unmatched prime",0,"202008",1,1260.52,"t200i008","???????","t202i008","high","morpho",24,55.03,"",0,"ILR 2","Male",21,7.13927961322165,"L2",0,0,4.00787849107167,0
"578","_RUSA07_","semi-regular","high frequency","unmatched prime",0,"202018",1,832.71,"t200i018","??????","t202i018","high","morpho",19.04,19,"",0,"ILR 2","Male",21,6.7246854422966,"L2",0,0,2.94443897916644,0
"579","_RUSA07_","semi-regular","high frequency","unmatched prime",0,"202010",1,1071.2,"t200i010","???????","t202i010","high","morpho",18,51,"",0,"ILR 2","Male",21,6.97653479437696,"L2",0,0,3.93182563272433,0
"580","_RUSA07_","semi-regular","high frequency","unmatched prime",0,"202014",1,1195.86,"t200i014","???????","t202i014","high","morpho",59.37,24,"",0,"ILR 2","Male",21,7.0866208708027,"L2",0,0,3.17805383034795,0
"581","_RUSA07_","semi-regular","high frequency","unmatched prime",0,"202006",1,1041.69,"t200i006","????????","t202i006","high","morpho",37,69.84,"",0,"ILR 2","Male",21,6.94859967325152,"L2",0,0,4.24620691153135,0
"582","_RUSA07_","semi-regular","low frequency","matched prime",0,"212019",1,933.56,"t211i019","???????","t212i019","low","morpho",3.31,3.31,"",0,"ILR 2","Male",21,6.83900523515302,"L2",0,0,1.19694818938897,0
"583","_RUSA07_","semi-regular","low frequency","matched prime",0,"212003",1,879.51,"t211i003","???????","t212i003","low","morpho",4.47,4.47,"",0,"ILR 2","Male",21,6.77936493420962,"L2",0,0,1.49738840862548,0
"584","_RUSA07_","semi-regular","low frequency","matched prime",0,"212001",1,836.51,"t211i001","???????","t212i001","low","morpho",10,10,"",0,"ILR 2","Male",21,6.72923847492805,"L2",0,0,2.30258509299405,0
"585","_RUSA07_","semi-regular","low frequency","matched prime",0,"212013",1,993.73,"t211i013","???????","t212i013","low","morpho",5.39,5.39,"",0,"ILR 2","Male",21,6.90146553997985,"L2",0,0,1.68454538492091,0
"586","_RUSA07_","semi-regular","low frequency","matched prime",0,"212015",1,893.66,"t211i015","????????","t212i015","low","morpho",3.8,3.8,"",0,"ILR 2","Male",21,6.795325389637,"L2",0,0,1.33500106673234,0
"587","_RUSA07_","semi-regular","low frequency","matched prime",0,"212009",1,1097.86,"t211i009","????????","t212i009","low","morpho",6.12,6.12,"",0,"ILR 2","Male",21,7.00111810938635,"L2",0,0,1.81156209652423,0
"588","_RUSA07_","semi-regular","low frequency","matched prime",0,"212017",1,949.25,"t211i017","???????","t212i017","low","morpho",3.55,3.55,"",0,"ILR 2","Male",21,6.85567219911191,"L2",0,0,1.26694760348732,0
"589","_RUSA07_","semi-regular","low frequency","matched prime",0,"212005",1,1418.05,"t211i005","??????? ","t212i005","low","morpho",7,7,"",0,"ILR 2","Male",21,7.25703796740131,"L2",0,0,1.94591014905531,0
"590","_RUSA07_","semi-regular","low frequency","unmatched prime",0,"212014",1,1018.8,"t210i014","???????","t212i014","low","morpho",1.22,6,"",0,"ILR 2","Male",21,6.9263807431053,"L2",0,0,1.79175946922805,0
"591","_RUSA07_","semi-regular","low frequency","unmatched prime",0,"212002",1,1094.29,"t210i002","??????","t212i002","low","morpho",10,10,"",0,"ILR 2","Male",21,6.99786103012074,"L2",0,0,2.30258509299405,0
"592","_RUSA07_","semi-regular","low frequency","unmatched prime",0,"212020",1,1193.71,"t210i020","???????","t212i020","low","morpho",4.65,1.16,"",0,"ILR 2","Male",21,7.08482138338014,"L2",0,0,0.148420005118273,0
"593","_RUSA07_","semi-regular","low frequency","unmatched prime",0,"212016",1,1026.36,"t210i016","??????","t212i016","low","morpho",5.45,3.8,"",0,"ILR 2","Male",21,6.93377384138069,"L2",0,0,1.33500106673234,0
"594","_RUSA07_","semi-regular","low frequency","unmatched prime",0,"212006",1,1039.15,"t210i006","??????? ","t212i006","low","morpho",8,6,"",0,"ILR 2","Male",21,6.94615835026508,"L2",0,0,1.79175946922805,0
"595","_RUSA07_","semi-regular","low frequency","unmatched prime",0,"212008",1,1453.53,"t210i008","???????","t212i008","low","morpho",7,7.1,"",0,"ILR 2","Male",21,7.28175035962081,"L2",0,0,1.96009478404727,0
"596","_RUSA07_","semi-regular","low frequency","unmatched prime",0,"212004",1,1238.56,"t210i004","??????? ","t212i004","low","morpho",9,8,"",0,"ILR 2","Male",21,7.1217046934564,"L2",0,0,2.07944154167984,0
"597","_RUSA07_","semi-regular","low frequency","unmatched prime",0,"212012",1,1051.87,"t210i012","??????","t212i012","low","morpho",1,4.65,"",0,"ILR 2","Male",21,6.95832481151725,"L2",0,0,1.53686721959926,0
"604","_RUSA08_","irregular","high frequency","unmatched prime",0,"302020",1,1187.67,"t300i020","????","t302i020","high","morpho",13.77,17.45,"",0,"ILR 2","Male",21,7.07974868355742,"L2",0,0,2.85933964864844,0
"605","_RUSA08_","irregular","high frequency","unmatched prime",0,"302016",1,1171.59,"t300i016","??????","t302i016","high","morpho",31.4,19.04,"",0,"ILR 2","Male",21,7.06611707958086,"L2",0,0,2.94654202936322,0
"606","_RUSA08_","irregular","high frequency","unmatched prime",0,"302002",1,941.49,"t300i002","?????","t302i002","high","morpho",236.21,216.14,"",0,"ILR 2","Male",21,6.84746372669189,"L2",0,0,5.37592634587502,0
"607","_RUSA08_","irregular","high frequency","unmatched prime",0,"302008",1,816.53,"t300i008","?????","t302i008","high","morpho",12.67,55.7,"",0,"ILR 2","Male",21,6.70506365392783,"L2",0,0,4.01998014693324,0
"608","_RUSA08_","irregular","high frequency","unmatched prime",0,"302004",1,871.86,"t300i004","????","t302i004","high","morpho",14.81,186.2,"",0,"ILR 2","Male",21,6.77062886056066,"L2",0,0,5.22682136484297,0
"609","_RUSA08_","irregular","high frequency","unmatched prime",0,"302010",1,872.01,"t300i010","??????","t302i010","high","morpho",120.71,44.38,"",0,"ILR 2","Male",21,6.77080089173313,"L2",0,0,3.79278891750445,0
"610","_RUSA08_","irregular","high frequency","unmatched prime",0,"302012",1,949.12,"t300i012","??????","t302i012","high","morpho",45.6,26.14,"",0,"ILR 2","Male",21,6.85553523950951,"L2",0,0,3.26346670819608,0
"621","_RUSA08_","regular","high frequency","matched prime",0,"102001",1,1388.78,"t101i001","???????? ","t102i001","high","morpho",136,136,"",0,"ILR 2","Male",21,7.23618094288073,"L2",0,0,4.91265488573605,0
"622","_RUSA08_","regular","high frequency","matched prime",0,"102007",1,1273.75,"t101i007","???????","t102i007","high","morpho",17,17,"",0,"ILR 2","Male",21,7.14972058453693,"L2",0,0,2.83321334405622,0
"623","_RUSA08_","regular","high frequency","matched prime",0,"102005",1,939.48,"t101i005","???????","t102i005","high","morpho",83,83,"",0,"ILR 2","Male",21,6.84532653070782,"L2",0,0,4.4188406077966,0
"624","_RUSA08_","regular","high frequency","matched prime",0,"102011",1,877.52,"t101i011","???????","t102i011","high","morpho",22,22,"",0,"ILR 2","Male",21,6.77709974710308,"L2",0,0,3.09104245335832,0
"625","_RUSA08_","regular","high frequency","matched prime",0,"102015",1,781.32,"t101i015","??????","t102i015","high","morpho",58,58,"",0,"ILR 2","Male",21,6.66098479703677,"L2",0,0,4.06044301054642,0
"626","_RUSA08_","regular","high frequency","matched prime",0,"102013",1,1053.16,"t101i013","???????","t102i013","high","morpho",44,44,"",0,"ILR 2","Male",21,6.95955044740984,"L2",0,0,3.78418963391826,0
"627","_RUSA08_","regular","high frequency","matched prime",0,"102009",1,1141.4,"t101i009","???????","t102i009","high","morpho",21,21,"",0,"ILR 2","Male",21,7.04001085810261,"L2",0,0,3.04452243772342,0
"628","_RUSA08_","regular","high frequency","matched prime",0,"102019",1,1067.89,"t101i019","??????","t102i019","high","morpho",28,28,"",0,"ILR 2","Male",21,6.97344001796098,"L2",0,0,3.33220451017520,0
"629","_RUSA08_","regular","high frequency","matched prime",0,"102003",1,1063.67,"t101i003","????????","t102i003","high","morpho",111,111,"",0,"ILR 2","Male",21,6.96948047141908,"L2",0,0,4.70953020131233,0
"630","_RUSA08_","regular","high frequency","matched prime",0,"102017",1,1047.2,"t101i017","???????","t102i017","high","morpho",34,34,"",0,"ILR 2","Male",21,6.95387521459569,"L2",0,0,3.52636052461616,0
"631","_RUSA08_","regular","high frequency","unmatched prime",0,"102010",1,1059.34,"t100i010","????????","t102i010","high","morpho",112.75,127,"",0,"ILR 2","Male",21,6.96540135167495,"L2",0,0,4.84418708645859,0
"632","_RUSA08_","regular","high frequency","unmatched prime",0,"102020",1,1534.92,"t100i020","??????","t102i020","high","morpho",23.5,22,"",0,"ILR 2","Male",21,7.3362335413993,"L2",0,0,3.09104245335832,0
"633","_RUSA08_","regular","high frequency","unmatched prime",0,"102012",1,1187.4,"t100i012","??????","t102i012","high","morpho",66,64,"",0,"ILR 2","Male",21,7.07952132183657,"L2",0,0,4.15888308335967,0
"634","_RUSA08_","regular","high frequency","unmatched prime",0,"102014",1,1328.52,"t100i014","??????","t102i014","high","morpho",39,40,"",0,"ILR 2","Male",21,7.19182081965938,"L2",0,0,3.68887945411394,0
"635","_RUSA08_","regular","high frequency","unmatched prime",0,"102018",1,1131.39,"t100i018","??????","t102i018","high","morpho",30,29,"",0,"ILR 2","Male",21,7.03120224426296,"L2",0,0,3.36729582998647,0
"636","_RUSA08_","regular","high frequency","unmatched prime",0,"102002",1,1071.93,"t100i002","?????? ","t102i002","high","morpho",115,115,"",0,"ILR 2","Male",21,6.97721604099124,"L2",0,0,4.74493212836325,0
"637","_RUSA08_","regular","high frequency","unmatched prime",0,"102016",1,1047.88,"t100i016","???????","t102i016","high","morpho",35,36,"",0,"ILR 2","Male",21,6.95452435450813,"L2",0,0,3.58351893845611,0
"638","_RUSA08_","regular","high frequency","unmatched prime",0,"102004",1,866.55,"t100i004","??????","t102i004","high","morpho",83,91,"",0,"ILR 2","Male",21,6.76451981089538,"L2",0,0,4.51085950651685,0
"639","_RUSA08_","regular","high frequency","unmatched prime",0,"102006",1,986.38,"t100i006","??????","t102i006","high","morpho",70,79,"",0,"ILR 2","Male",21,6.89404167589438,"L2",0,0,4.36944785246702,0
"640","_RUSA08_","regular","high frequency","unmatched prime",0,"102008",1,1519.86,"t100i008","??????","t102i008","high","morpho",18,18,"",0,"ILR 2","Male",21,7.32637350433521,"L2",0,0,2.89037175789616,0
"641","_RUSA08_","regular","low frequency","matched prime",0,"112001",1,1125.38,"t111i001","??????","t112i001","low","morpho",11,11,"",0,"ILR 2","Male",21,7.02587603538223,"L2",0,0,2.39789527279837,0
"642","_RUSA08_","regular","low frequency","matched prime",0,"112013",1,745.49,"t111i013","???????","t112i013","low","morpho",1,1,"",0,"ILR 2","Male",21,6.6140417202986,"L2",0,0,0,0
"643","_RUSA08_","regular","low frequency","matched prime",0,"112015",1,898.89,"t111i015","????????","t112i015","low","morpho",3.06,3.06,"",0,"ILR 2","Male",21,6.8011606688095,"L2",0,0,1.11841491596429,0
"644","_RUSA08_","regular","low frequency","matched prime",0,"112003",1,1524.26,"t111i003","???????","t112i003","low","morpho",9,9,"",0,"ILR 2","Male",21,7.32926432536998,"L2",0,0,2.19722457733622,0
"645","_RUSA08_","regular","low frequency","matched prime",0,"112019",1,876.5,"t111i019","??????","t112i019","low","morpho",5.75,5.75,"",0,"ILR 2","Male",21,6.77593670436129,"L2",0,0,1.74919985480926,0
"646","_RUSA08_","regular","low frequency","matched prime",0,"112009",1,895.9,"t111i009","??????","t112i009","low","morpho",7,7,"",0,"ILR 2","Male",21,6.79782879960353,"L2",0,0,1.94591014905531,0
"647","_RUSA08_","regular","low frequency","matched prime",0,"112011",1,960.8,"t111i011","??????","t112i011","low","morpho",5,5,"",0,"ILR 2","Male",21,6.86776627076577,"L2",0,0,1.6094379124341,0
"648","_RUSA08_","regular","low frequency","matched prime",0,"112007",1,971.64,"t111i007","??????","t112i007","low","morpho",8,8,"",0,"ILR 2","Male",21,6.87898536548602,"L2",0,0,2.07944154167984,0
"651","_RUSA08_","semi-regular","high frequency","matched prime",0,"202003",1,1488.78,"t201i003","?????? ","t202i003","high","morpho",112,112,"",0,"ILR 2","Male",21,7.30571227159998,"L2",0,0,4.71849887129509,0
"652","_RUSA08_","semi-regular","high frequency","matched prime",0,"202019",1,709.61,"t201i019","???????","t202i019","high","morpho",18,18,"",0,"ILR 2","Male",21,6.56471552334252,"L2",0,0,2.89037175789616,0
"653","_RUSA08_","semi-regular","high frequency","matched prime",0,"202007",1,1001.13,"t201i007","??????","t202i007","high","morpho",63,63,"",0,"ILR 2","Male",21,6.9088846410127,"L2",0,0,4.14313472639153,0
"654","_RUSA08_","semi-regular","high frequency","matched prime",0,"202009",1,882.09,"t201i009","??????","t202i009","high","morpho",55,55,"",0,"ILR 2","Male",21,6.78229409161731,"L2",0,0,4.00733318523247,0
"655","_RUSA08_","semi-regular","high frequency","matched prime",0,"202001",1,897.54,"t201i001","?????? ","t202i001","high","morpho",118,118,"",0,"ILR 2","Male",21,6.79965768761442,"L2",0,0,4.77068462446567,0
"656","_RUSA08_","semi-regular","high frequency","matched prime",0,"202017",1,971.61,"t201i017","??????","t202i017","high","morpho",20,20,"",0,"ILR 2","Male",21,6.87895448937641,"L2",0,0,2.99573227355399,0
"657","_RUSA08_","semi-regular","high frequency","matched prime",0,"202013",1,756.81,"t201i013","??????? ","t202i013","high","morpho",24,24,"",0,"ILR 2","Male",21,6.62911223118103,"L2",0,0,3.17805383034795,0
"658","_RUSA08_","semi-regular","high frequency","matched prime",0,"202011",1,767.01,"t201i011","???????","t202i011","high","morpho",32,32,"",0,"ILR 2","Male",21,6.64249983909191,"L2",0,0,3.46573590279973,0
"659","_RUSA08_","semi-regular","high frequency","matched prime",0,"202005",1,854.03,"t201i005","???????","t202i005","high","morpho",89,89,"",0,"ILR 2","Male",21,6.74996632197719,"L2",0,0,4.48863636973214,0
"660","_RUSA08_","semi-regular","high frequency","unmatched prime",0,"202008",1,948.23,"t200i008","???????","t202i008","high","morpho",24,55.03,"",0,"ILR 2","Male",21,6.85459708886227,"L2",0,0,4.00787849107167,0
"661","_RUSA08_","semi-regular","high frequency","unmatched prime",0,"202012",1,868.81,"t200i012","???????","t202i012","high","morpho",11.57,27,"",0,"ILR 2","Male",21,6.76712445924234,"L2",0,0,3.29583686600433,0
"662","_RUSA08_","semi-regular","high frequency","unmatched prime",0,"202004",1,1075.69,"t200i004","???????","t202i004","high","morpho",89.74,98.67,"",0,"ILR 2","Male",21,6.98071759512255,"L2",0,0,4.59178094886908,0
"663","_RUSA08_","semi-regular","high frequency","unmatched prime",0,"202016",1,1266.73,"t200i016","????????","t202i016","high","morpho",17.08,20.14,"",0,"ILR 2","Male",21,7.14419405579641,"L2",0,0,3.00270788729042,0
"664","_RUSA08_","semi-regular","high frequency","unmatched prime",0,"202006",1,965.36,"t200i006","????????","t202i006","high","morpho",37,69.84,"",0,"ILR 2","Male",21,6.87250108876535,"L2",0,0,4.24620691153135,0
"665","_RUSA08_","semi-regular","high frequency","unmatched prime",0,"202010",1,1098.27,"t200i010","???????","t202i010","high","morpho",18,51,"",0,"ILR 2","Male",21,7.00149149347997,"L2",0,0,3.93182563272433,0
"666","_RUSA08_","semi-regular","high frequency","unmatched prime",0,"202014",1,980.4,"t200i014","???????","t202i014","high","morpho",59.37,24,"",0,"ILR 2","Male",21,6.88796065165396,"L2",0,0,3.17805383034795,0
"667","_RUSA08_","semi-regular","low frequency","matched prime",0,"212015",1,1165.71,"t211i015","????????","t212i015","low","morpho",3.8,3.8,"",0,"ILR 2","Male",21,7.0610856224255,"L2",0,0,1.33500106673234,0
